year,commodity,tons_per_gdppc,unit_value_nominal,gdppc
1987,rhenium,0.031336990595611285,638000.0,19993.0
1988,rhenium,0.018108474576271186,1180000.0,21368.0
1989,rhenium,0.020922018348623853,1090000.0,22805.0
1990,rhenium,0.0210929203539823,1130000.0,23835.0
1991,rhenium,0.020074380165289257,1210000.0,24290.0
1992,rhenium,0.01879925925925926,1350000.0,25379.0
1993,rhenium,0.026089108910891088,1010000.0,26350.0
1994,rhenium,0.03,922000.0,27660.0
1995,rhenium,0.04094,700000.0,28658.0
1996,rhenium,0.04105898491083676,729000.0,29932.0
1997,rhenium,0.043644444444444444,720000.0,31424.0
1998,rhenium,0.04016891064871481,817000.0,32818.0
1999,rhenium,0.03347572815533981,1030000.0,34480.0
2000,rhenium,0.041676234213547644,871000.0,36300.0
2001,rhenium,0.037703252032520326,984000.0,37100.0
2002,rhenium,0.03514259259259259,1080000.0,37954.0
2003,rhenium,0.03551351351351351,1110000.0,39420.0
2004,rhenium,0.03893457943925234,1070000.0,41660.0
2005,rhenium,0.042357692307692305,1040000.0,44052.0
2006,rhenium,0.037285483870967744,1240000.0,46234.0
2007,rhenium,0.020073640167364015,2390000.0,47976.0
2008,rhenium,0.00466326923076923,10400000.0,48498.0
2009,rhenium,0.006283066666666667,7500000.0,47123.0
2010,rhenium,0.010290254237288136,4720000.0,48570.0
2011,rhenium,0.010696359743040685,4670000.0,49952.0
2012,rhenium,0.012783415841584158,4040000.0,51645.0
2013,rhenium,0.016846518987341772,3160000.0,53235.0
2014,rhenium,0.018487919463087248,2980000.0,55094.0
2015,rhenium,0.021272284644194756,2670000.0,56797.0
2016,rhenium,0.02853743842364532,2030000.0,57931.0
2017,rhenium,0.038710967741935484,1550000.0,60002.0
2018,rhenium,0.042738095238095235,1470000.0,62825.0
2019,rhenium,0.050131538461538463,1300000.0,65171.0
2020,rhenium,0.0625378640776699,1030000.0,64414.0
2021,rhenium,0.07303377686796315,977000.0,71354.0
2022,rhenium,0.0697591763652641,1117000.0,77921.0
1929,salt,243.05949008498584,3.53,858.0
1930,salt,218.07580174927114,3.43,748.0
1931,salt,192.87925696594428,3.23,623.0
1932,salt,138.77551020408163,3.43,476.0
1933,salt,140.86687306501548,3.23,455.0
1934,salt,159.51661631419938,3.31,528.0
1935,salt,192.40924092409242,3.03,583.0
1936,salt,227.4914089347079,2.91,662.0
1937,salt,250.34722222222223,2.88,721.0
1938,salt,210.0,3.2,672.0
1939,salt,245.0171821305842,2.91,713.0
1940,salt,276.2411347517731,2.82,779.0
1941,salt,323.0,3.0,969.0
1942,salt,399.67532467532465,3.08,1231.0
1943,salt,493.3554817275748,3.01,1485.0
1944,salt,530.0653594771242,3.06,1622.0
1945,salt,518.7898089171974,3.14,1629.0
1946,salt,492.04892966360853,3.27,1609.0
1947,salt,483.79888268156424,3.58,1732.0
1948,salt,512.8767123287671,3.65,1872.0
1949,salt,481.79419525065964,3.79,1826.0
1950,salt,497.98488664987406,3.97,1977.0
1951,salt,591.578947368421,3.8,2248.0
1952,salt,585.0,4.0,2340.0
1953,salt,586.2980769230769,4.16,2439.0
1954,salt,427.1758436944938,5.63,2405.0
1955,salt,429.7161936560935,5.99,2574.0
1956,salt,431.5024232633279,6.19,2671.0
1957,salt,401.74165457184324,6.89,2768.0
1958,salt,388.06179775280896,7.12,2763.0
1959,salt,431.18594436310394,6.83,2945.0
1960,salt,429.9426934097421,6.98,3001.0
1961,salt,445.414847161572,6.87,3060.0
1962,salt,483.85650224215243,6.69,3237.0
1963,salt,507.0783132530121,6.64,3367.0
1964,salt,509.42857142857144,7.0,3566.0
1965,salt,556.7055393586005,6.86,3819.0
1966,salt,594.3965517241379,6.96,4137.0
1967,salt,608.5794655414908,7.11,4327.0
1968,salt,643.6813186813187,7.28,4686.0
1969,salt,700.0,7.17,5019.0
1970,salt,714.8907103825136,7.32,5233.0
1971,salt,738.9986824769434,7.59,5609.0
1972,salt,839.2561983471074,7.26,6093.0
1973,salt,875.6510416666667,7.68,6725.0
1974,salt,845.9016393442624,8.54,7224.0
1975,salt,788.7765419615773,9.89,7801.0
1976,salt,795.3703703703703,10.8,8590.0
1977,salt,821.7391304347826,11.5,9450.0
1978,salt,825.234375,12.8,10563.0
1979,salt,897.8461538461538,13.0,11672.0
1980,salt,700.9497206703911,17.9,12547.0
1981,salt,770.3314917127071,18.1,13943.0
1982,salt,738.4102564102565,19.5,14399.0
1983,salt,816.2105263157895,19.0,15508.0
1984,salt,898.9473684210526,19.0,17080.0
1985,salt,891.764705882353,20.4,18192.0
1986,salt,951.4,20.0,19028.0
1987,salt,965.8454106280194,20.7,19993.0
1988,salt,1079.1919191919192,19.8,21368.0
1989,salt,1036.590909090909,22.0,22805.0
1990,salt,1064.0625,22.4,23835.0
1991,salt,1089.2376681614348,22.3,24290.0
1992,salt,1098.6580086580086,23.1,25379.0
1993,salt,1111.8143459915611,23.7,26350.0
1994,salt,1110.843373493976,24.9,27660.0
1995,salt,1169.7142857142858,24.5,28658.0
1996,salt,1211.8218623481782,24.7,29932.0
1997,salt,1282.6122448979593,24.5,31424.0
1998,salt,1356.1157024793388,24.2,32818.0
1999,salt,1379.2,25.0,34480.0
2000,salt,1512.5,24.0,36300.0
2001,salt,1410.6463878326995,26.3,37100.0
2002,salt,1416.1940298507461,26.8,37954.0
2003,salt,1433.4545454545455,27.5,39420.0
2004,salt,1477.3049645390072,28.2,41660.0
2005,salt,1508.6301369863013,29.2,44052.0
2006,salt,1435.8385093167701,32.2,46234.0
2007,salt,1436.4071856287426,33.4,47976.0
2008,salt,1354.6927374301677,35.8,48498.0
2009,salt,1163.530864197531,40.5,47123.0
2010,salt,1251.8041237113403,38.8,48570.0
2011,salt,1284.1131105398458,38.9,49952.0
2012,salt,1232.5775656324583,41.9,51645.0
2013,salt,1157.2826086956522,46.0,53235.0
2014,salt,1159.8736842105263,47.5,55094.0
2015,salt,1032.6727272727273,55.0,56797.0
2016,salt,1053.290909090909,55.0,57931.0
2017,salt,964.6623794212218,62.2,60002.0
2018,salt,1079.46735395189,58.2,62825.0
2019,salt,1102.7241962774958,59.1,65171.0
2020,salt,1030.624,62.5,64414.0
2021,salt,1136.2101910828026,62.8,71354.0
1929,sand-industrial,691.9354838709678,1.24,858.0
1930,sand-industrial,570.9923664122138,1.31,748.0
1931,sand-industrial,482.94573643410854,1.29,623.0
1932,sand-industrial,371.875,1.28,476.0
1933,sand-industrial,350.0,1.3,455.0
1934,sand-industrial,379.8561151079137,1.39,528.0
1935,sand-industrial,438.3458646616541,1.33,583.0
1936,sand-industrial,521.259842519685,1.27,662.0
1937,sand-industrial,554.6153846153846,1.3,721.0
1938,sand-industrial,490.51094890510944,1.37,672.0
1939,sand-industrial,536.0902255639097,1.33,713.0
1940,sand-industrial,594.6564885496183,1.31,779.0
1941,sand-industrial,702.1739130434784,1.38,969.0
1942,sand-industrial,826.1744966442953,1.49,1231.0
1943,sand-industrial,976.9736842105264,1.52,1485.0
1944,sand-industrial,1074.1721854304635,1.51,1622.0
1945,sand-industrial,1071.7105263157894,1.52,1629.0
1946,sand-industrial,1011.9496855345911,1.59,1609.0
1947,sand-industrial,1006.9767441860465,1.72,1732.0
1948,sand-industrial,985.2631578947369,1.9,1872.0
1949,sand-industrial,899.5073891625617,2.03,1826.0
1950,sand-industrial,959.7087378640776,2.06,1977.0
1951,sand-industrial,1017.1945701357466,2.21,2248.0
1952,sand-industrial,1008.6206896551724,2.32,2340.0
1953,sand-industrial,999.5901639344263,2.44,2439.0
1954,sand-industrial,846.830985915493,2.84,2405.0
1955,sand-industrial,939.4160583941605,2.74,2574.0
1956,sand-industrial,917.8694158075601,2.91,2671.0
1957,sand-industrial,904.5751633986928,3.06,2768.0
1958,sand-industrial,847.5460122699387,3.26,2763.0
1959,sand-industrial,843.8395415472779,3.49,2945.0
1960,sand-industrial,845.3521126760564,3.55,3001.0
1961,sand-industrial,850.0,3.6,3060.0
1962,sand-industrial,847.3821989528797,3.82,3237.0
1963,sand-industrial,917.4386920980927,3.67,3367.0
1964,sand-industrial,996.0893854748604,3.58,3566.0
1965,sand-industrial,1078.8135593220338,3.54,3819.0
1966,sand-industrial,1142.817679558011,3.62,4137.0
1967,sand-industrial,1156.951871657754,3.74,4327.0
1968,sand-industrial,1134.6246973365617,4.13,4686.0
1969,sand-industrial,1215.2542372881355,4.13,5019.0
1970,sand-industrial,1366.3185378590078,3.83,5233.0
1971,sand-industrial,1487.7984084880636,3.77,5609.0
1972,sand-industrial,1478.883495145631,4.12,6093.0
1973,sand-industrial,1664.6039603960396,4.04,6725.0
1974,sand-industrial,1422.0472440944882,5.08,7224.0
1975,sand-industrial,1300.1666666666667,6.0,7801.0
1976,sand-industrial,1392.2204213938412,6.17,8590.0
1977,sand-industrial,1172.456575682382,8.06,9450.0
1978,sand-industrial,1274.1857659831123,8.29,10563.0
1979,sand-industrial,1330.9007981755988,8.77,11672.0
1980,sand-industrial,1230.0980392156864,10.2,12547.0
1981,sand-industrial,1191.7094017094018,11.7,13943.0
1982,sand-industrial,1161.2096774193549,12.4,14399.0
1983,sand-industrial,1157.3134328358208,13.4,15508.0
1984,sand-industrial,1246.7153284671533,13.7,17080.0
1985,sand-industrial,1337.6470588235295,13.6,18192.0
1986,sand-industrial,1349.5035460992908,14.1,19028.0
1987,sand-industrial,1438.3453237410072,13.9,19993.0
1988,sand-industrial,1483.888888888889,14.4,21368.0
1989,sand-industrial,1676.8382352941178,13.6,22805.0
1990,sand-industrial,1666.7832167832166,14.3,23835.0
1991,sand-industrial,1854.1984732824428,13.1,24290.0
1992,sand-industrial,1812.7857142857142,14.0,25379.0
1993,sand-industrial,1868.7943262411347,14.1,26350.0
1994,sand-industrial,2004.3478260869565,13.8,27660.0
1995,sand-industrial,2061.726618705036,13.9,28658.0
1996,sand-industrial,2250.5263157894738,13.3,29932.0
1997,sand-industrial,2534.1935483870966,12.4,31424.0
1998,sand-industrial,2311.1267605633802,14.2,32818.0
1999,sand-industrial,2298.6666666666665,15.0,34480.0
2000,sand-industrial,2520.8333333333335,14.4,36300.0
2001,sand-industrial,2318.75,16.0,37100.0
2002,sand-industrial,2272.6946107784433,16.7,37954.0
2003,sand-industrial,2154.0983606557375,18.3,39420.0
2004,sand-industrial,1803.4632034632034,23.1,41660.0
2005,sand-industrial,1790.731707317073,24.6,44052.0
2006,sand-industrial,1757.9467680608363,26.3,46234.0
2007,sand-industrial,1738.2608695652173,27.6,47976.0
2008,sand-industrial,1574.6103896103896,30.8,48498.0
2009,sand-industrial,1373.8483965014577,34.3,47123.0
2010,sand-industrial,1364.3258426966293,35.6,48570.0
2011,sand-industrial,1093.0415754923413,45.7,49952.0
2012,sand-industrial,978.125,52.8,51645.0
2013,sand-industrial,954.0322580645162,55.8,53235.0
2014,sand-industrial,736.5508021390375,74.8,55094.0
2015,sand-industrial,1200.7822410147992,47.3,56797.0
2016,sand-industrial,1618.1843575418995,35.8,57931.0
2017,sand-industrial,1151.6698656429942,52.1,60002.0
2018,sand-industrial,1119.8752228163992,56.1,62825.0
2019,sand-industrial,1416.7608695652175,46.0,65171.0
2020,sand-industrial,2183.5254237288136,29.5,64414.0
2021,sand-industrial,1748.872549019608,40.8,71354.0
2022,sand-industrial,1720.1103752759384,45.3,77921.0
1929,selenium,0.2357142857142857,3640.0,858.0
1930,selenium,0.1785202863961814,4190.0,748.0
1931,selenium,0.1486873508353222,4190.0,623.0
1932,selenium,0.11360381861575179,4190.0,476.0
1933,selenium,0.10859188544152745,4190.0,455.0
1934,selenium,0.12601431980906921,4190.0,528.0
1935,selenium,0.13219954648526078,4410.0,583.0
1936,selenium,0.15990338164251208,4140.0,662.0
1937,selenium,0.17415458937198067,4140.0,721.0
1938,selenium,0.16926952141057935,3970.0,672.0
1939,selenium,0.17959697732997482,3970.0,713.0
1940,selenium,0.20181347150259069,3860.0,779.0
1941,selenium,0.2510362694300518,3860.0,969.0
1942,selenium,0.3189119170984456,3860.0,1231.0
1943,selenium,0.38471502590673573,3860.0,1485.0
1944,selenium,0.4202072538860104,3860.0,1622.0
1945,selenium,0.422020725388601,3860.0,1629.0
1946,selenium,0.416839378238342,3860.0,1609.0
1947,selenium,0.41835748792270533,4140.0,1732.0
1948,selenium,0.42448979591836733,4410.0,1872.0
1949,selenium,0.4140589569160998,4410.0,1826.0
1950,selenium,0.32623762376237625,6060.0,1977.0
1951,selenium,0.31352859135285915,7170.0,2248.0
1952,selenium,0.3263598326359833,7170.0,2340.0
1953,selenium,0.304875,8000.0,2439.0
1954,selenium,0.2357843137254902,10200.0,2405.0
1955,selenium,0.156,16500.0,2574.0
1956,selenium,0.1077016129032258,24800.0,2671.0
1957,selenium,0.12874418604651164,21500.0,2768.0
1958,selenium,0.1726875,16000.0,2763.0
1959,selenium,0.19123376623376623,15400.0,2945.0
1960,selenium,0.20140939597315435,14900.0,3001.0
1961,selenium,0.2170212765957447,14100.0,3060.0
1962,selenium,0.24522727272727274,13200.0,3237.0
1963,selenium,0.2979646017699115,11300.0,3367.0
1964,selenium,0.3594758064516129,9920.0,3566.0
1965,selenium,0.38497983870967745,9920.0,3819.0
1966,selenium,0.41703629032258066,9920.0,4137.0
1967,selenium,0.4361895161290323,9920.0,4327.0
1968,selenium,0.4723790322580645,9920.0,4686.0
1969,selenium,0.3259090909090909,15400.0,5019.0
1970,selenium,0.2642929292929293,19800.0,5233.0
1971,selenium,0.2832828282828283,19800.0,5609.0
1972,selenium,0.30772727272727274,19800.0,6093.0
1973,selenium,0.32965686274509803,20400.0,6725.0
1974,selenium,0.19846153846153847,36400.0,7224.0
1975,selenium,0.19649874055415617,39700.0,7801.0
1976,selenium,0.2163727959697733,39700.0,8590.0
1977,selenium,0.2506631299734748,37700.0,9450.0
1978,selenium,0.3191238670694864,33100.0,10563.0
1979,selenium,0.38777408637873756,30100.0,11672.0
1980,selenium,0.5206224066390042,24100.0,12547.0
1981,selenium,1.4433747412008282,9660.0,13943.0
1982,selenium,1.850771208226221,7780.0,14399.0
1983,selenium,1.8180539273153575,8530.0,15508.0
1984,selenium,0.8582914572864322,19900.0,17080.0
1985,selenium,1.109268292682927,16400.0,18192.0
1986,selenium,1.5101587301587303,12600.0,19028.0
1987,selenium,1.3884027777777779,14400.0,19993.0
1988,selenium,0.9847004608294931,21700.0,21368.0
1989,selenium,1.3574404761904761,16800.0,22805.0
1990,selenium,1.862109375,12800.0,23835.0
1991,selenium,2.041176470588235,11900.0,24290.0
1992,selenium,2.245929203539823,11300.0,25379.0
1993,selenium,2.439814814814815,10800.0,26350.0
1994,selenium,2.561111111111111,10800.0,27660.0
1995,selenium,2.6535185185185184,10800.0,28658.0
1996,selenium,3.3936507936507936,8820.0,29932.0
1997,selenium,4.849382716049383,6480.0,31424.0
1998,selenium,5.977777777777778,5490.0,32818.0
1999,selenium,6.257713248638838,5510.0,34480.0
2000,selenium,4.285714285714286,8470.0,36300.0
2001,selenium,4.427207637231503,8380.0,37100.0
2002,selenium,4.03336875664187,9410.0,37954.0
2003,selenium,3.1536,12500.0,39420.0
2004,selenium,0.7588342440801458,54900.0,41660.0
2005,selenium,0.3898407079646018,113000.0,44052.0
2006,selenium,0.8530258302583026,54200.0,46234.0
2007,selenium,0.6581069958847736,72900.0,47976.0
2008,selenium,0.6811516853932584,71200.0,48498.0
2009,selenium,0.925795677799607,50900.0,47123.0
2010,selenium,0.5823741007194244,83400.0,48570.0
2011,selenium,0.34213698630136985,146000.0,49952.0
2012,selenium,0.430375,120000.0,51645.0
2013,selenium,0.669622641509434,79500.0,53235.0
2014,selenium,0.9337966101694916,59000.0,55094.0
2015,selenium,1.1662628336755647,48700.0,56797.0
2016,selenium,1.1097892720306513,52200.0,57931.0
2017,selenium,1.6575138121546962,36200.0,60002.0
2018,selenium,1.610897435897436,39000.0,62825.0
2019,selenium,3.194656862745098,20400.0,65171.0
2020,selenium,4.381904761904762,14700.0,64414.0
1929,silicon,5.836734693877551,147.0,858.0
1930,silicon,5.54074074074074,135.0,748.0
1931,silicon,4.547445255474453,137.0,623.0
1932,silicon,3.4244604316546763,139.0,476.0
1933,silicon,3.226950354609929,141.0,455.0
1934,silicon,3.6923076923076925,143.0,528.0
1935,silicon,4.020689655172414,145.0,583.0
1936,silicon,4.503401360544218,147.0,662.0
1937,silicon,4.241176470588235,170.0,721.0
1938,silicon,3.184834123222749,211.0,672.0
1939,silicon,3.1548672566371683,226.0,713.0
1940,silicon,3.3290598290598292,234.0,779.0
1941,silicon,7.231343283582089,134.0,969.0
1942,silicon,8.489655172413793,145.0,1231.0
1943,silicon,7.774869109947644,191.0,1485.0
1944,silicon,8.233502538071066,197.0,1622.0
1945,silicon,11.391608391608392,143.0,1629.0
1946,silicon,7.449074074074074,216.0,1609.0
1947,silicon,7.216666666666667,240.0,1732.0
1948,silicon,6.5,288.0,1872.0
1949,silicon,5.871382636655949,311.0,1826.0
1950,silicon,8.52155172413793,232.0,1977.0
1951,silicon,8.78125,256.0,2248.0
1952,silicon,7.069486404833837,331.0,2340.0
1953,silicon,5.848920863309353,417.0,2439.0
1954,silicon,6.5710382513661205,366.0,2405.0
1955,silicon,6.994565217391305,368.0,2574.0
1956,silicon,7.141711229946524,374.0,2671.0
1957,silicon,5.778705636743215,479.0,2768.0
1958,silicon,6.625899280575539,417.0,2763.0
1959,silicon,9.117647058823529,323.0,2945.0
1960,silicon,8.878698224852071,338.0,3001.0
1961,silicon,6.681222707423581,458.0,3060.0
1962,silicon,7.083150984682713,457.0,3237.0
1963,silicon,8.055023923444976,418.0,3367.0
1964,silicon,9.096938775510203,392.0,3566.0
1965,silicon,9.643939393939394,396.0,3819.0
1966,silicon,10.858267716535433,381.0,4137.0
1967,silicon,11.538666666666666,375.0,4327.0
1968,silicon,12.234986945169712,383.0,4686.0
1969,silicon,12.392592592592592,405.0,5019.0
1970,silicon,14.143243243243242,370.0,5233.0
1971,silicon,13.95273631840796,402.0,5609.0
1972,silicon,14.78883495145631,412.0,6093.0
1973,silicon,13.952282157676349,482.0,6725.0
1974,silicon,8.488836662749707,851.0,7224.0
1975,silicon,11.855623100303951,658.0,7801.0
1976,silicon,10.59186189889026,811.0,8590.0
1977,silicon,11.358173076923077,832.0,9450.0
1978,silicon,14.46986301369863,730.0,10563.0
1979,silicon,14.16504854368932,824.0,11672.0
1980,silicon,13.319532908704883,942.0,12547.0
1981,silicon,14.344650205761317,972.0,13943.0
1982,silicon,14.921243523316063,965.0,14399.0
1983,silicon,17.804822043628015,871.0,15508.0
1984,silicon,18.484848484848484,924.0,17080.0
1985,silicon,19.603448275862068,928.0,18192.0
1986,silicon,19.677352637021716,967.0,19028.0
1987,silicon,19.224038461538463,1040.0,19993.0
1988,silicon,15.828148148148149,1350.0,21368.0
1989,silicon,18.84710743801653,1210.0,22805.0
1990,silicon,22.485849056603772,1060.0,23835.0
1991,silicon,22.28440366972477,1090.0,24290.0
1992,silicon,24.402884615384615,1040.0,25379.0
1993,silicon,23.114035087719298,1140.0,26350.0
1994,silicon,24.696428571428573,1120.0,27660.0
1995,silicon,20.766666666666666,1380.0,28658.0
1996,silicon,17.816666666666666,1680.0,29932.0
1997,silicon,20.673684210526314,1520.0,31424.0
1998,silicon,24.13088235294118,1360.0,32818.0
1999,silicon,28.03252032520325,1230.0,34480.0
2000,silicon,31.842105263157894,1140.0,36300.0
2001,silicon,32.54385964912281,1140.0,37100.0
2002,silicon,33.8875,1120.0,37954.0
2003,silicon,31.79032258064516,1240.0,39420.0
2004,silicon,27.22875816993464,1530.0,41660.0
2005,silicon,28.23846153846154,1560.0,44052.0
2006,silicon,39.18135593220339,1180.0,46234.0
2007,silicon,33.31666666666667,1440.0,47976.0
2008,silicon,21.3647577092511,2270.0,48498.0
2009,silicon,28.217365269461077,1670.0,47123.0
2010,silicon,21.87837837837838,2220.0,48570.0
2011,silicon,15.0006006006006,3330.0,49952.0
2012,silicon,19.05719557195572,2710.0,51645.0
2013,silicon,20.714007782101167,2570.0,53235.0
2014,silicon,19.96159420289855,2760.0,55094.0
2015,silicon,22.538492063492065,2520.0,56797.0
2016,silicon,29.25808080808081,1980.0,57931.0
2017,silicon,25.105439330543934,2390.0,60002.0
2018,silicon,22.598920863309353,2780.0,62825.0
2019,silicon,26.819341563786008,2430.0,65171.0
2020,silicon,27.178902953586498,2370.0,64414.0
2021,silicon,16.216818181818184,4400.0,71354.0
2022,silicon,10.48734858681023,7430.0,77921.0
1929,silver,0.050470588235294114,17000.0,858.0
1930,silver,0.061311475409836065,12200.0,748.0
1931,silver,0.06684549356223175,9320.0,623.0
1932,silver,0.05288888888888889,9000.0,476.0
1933,silver,0.04026548672566372,11300.0,455.0
1934,silver,0.03428571428571429,15400.0,528.0
1935,silver,0.02830097087378641,20600.0,583.0
1936,silver,0.045655172413793105,14500.0,662.0
1937,silver,0.04972413793103448,14500.0,721.0
1938,silver,0.04869565217391304,13800.0,672.0
1939,silver,0.05704,12500.0,713.0
1940,silver,0.06893805309734513,11300.0,779.0
1941,silver,0.08575221238938054,11300.0,969.0
1942,silver,0.1009016393442623,12200.0,1231.0
1943,silver,0.10241379310344828,14500.0,1485.0
1944,silver,0.11186206896551724,14500.0,1622.0
1945,silver,0.09754491017964072,16700.0,1629.0
1946,silver,0.06260700389105059,25700.0,1609.0
1947,silver,0.07497835497835498,23100.0,1732.0
1948,silver,0.07865546218487394,23800.0,1872.0
1949,silver,0.07904761904761905,23100.0,1826.0
1950,silver,0.0830672268907563,23800.0,1977.0
1951,silver,0.0786013986013986,28600.0,2248.0
1952,silver,0.08571428571428572,27300.0,2340.0
1953,silver,0.08934065934065934,27300.0,2439.0
1954,silver,0.0880952380952381,27300.0,2405.0
1955,silver,0.09,28600.0,2574.0
1956,silver,0.09116040955631399,29300.0,2671.0
1957,silver,0.09447098976109215,29300.0,2768.0
1958,silver,0.0966083916083916,28600.0,2763.0
1959,silver,0.10051194539249146,29300.0,2945.0
1960,silver,0.10242320819112628,29300.0,3001.0
1961,silver,0.10337837837837838,29600.0,3060.0
1962,silver,0.09248571428571428,35000.0,3237.0
1963,silver,0.08172330097087378,41200.0,3367.0
1964,silver,0.0859277108433735,41500.0,3566.0
1965,silver,0.09202409638554217,41500.0,3819.0
1966,silver,0.09968674698795181,41500.0,4137.0
1967,silver,0.08688755020080322,49800.0,4327.0
1968,silver,0.06811046511627906,68800.0,4686.0
1969,silver,0.08721112076455256,57550.0,5019.0
1970,silver,0.09195220523633808,56910.0,5233.0
1971,silver,0.11256271322496487,49830.0,5609.0
1972,silver,0.11281244214034437,54010.0,6093.0
1973,silver,0.0817033167294375,82310.0,6725.0
1974,silver,0.04771466314398943,151400.0,7224.0
1975,silver,0.05489795918367347,142100.0,7801.0
1976,silver,0.06140100071479628,139900.0,8590.0
1977,silver,0.06363636363636363,148500.0,9450.0
1978,silver,0.060846774193548385,173600.0,10563.0
1979,silver,0.032731351654514865,356600.0,11672.0
1980,silver,0.018916025930951305,663300.0,12547.0
1981,silver,0.04122708456534595,338200.0,13943.0
1982,silver,0.05633411580594679,255600.0,14399.0
1983,silver,0.042164219684611204,367800.0,15508.0
1984,silver,0.06526557126480703,261700.0,17080.0
1985,silver,0.0921580547112462,197400.0,18192.0
1986,silver,0.10817509948834565,175900.0,19028.0
1987,silver,0.08870008873114463,225400.0,19993.0
1988,silver,0.10180085755121486,209900.0,21368.0
1989,silver,0.128987556561086,176800.0,22805.0
1990,silver,0.1537741935483871,155000.0,23835.0
1991,silver,0.18684615384615386,130000.0,24290.0
1992,silver,0.19983464566929135,127000.0,25379.0
1993,silver,0.19094202898550725,138000.0,26350.0
1994,silver,0.16270588235294117,170000.0,27660.0
1995,silver,0.17263855421686747,166000.0,28658.0
1996,silver,0.17923353293413175,167000.0,29932.0
1997,silver,0.2001528662420382,157000.0,31424.0
1998,silver,0.18437078651685393,178000.0,32818.0
1999,silver,0.20402366863905325,169000.0,34480.0
2000,silver,0.22546583850931676,161000.0,36300.0
2001,silver,0.2631205673758865,141000.0,37100.0
2002,silver,0.2547248322147651,149000.0,37954.0
2003,silver,0.24949367088607594,158000.0,39420.0
2004,silver,0.19376744186046513,215000.0,41660.0
2005,silver,0.18666101694915255,236000.0,44052.0
2006,silver,0.12395174262734585,373000.0,46234.0
2007,silver,0.11131322505800464,431000.0,47976.0
2008,silver,0.10061825726141078,482000.0,48498.0
2009,silver,0.09983686440677966,472000.0,47123.0
2010,silver,0.07541925465838509,644000.0,48570.0
2011,silver,0.044205309734513275,1130000.0,49952.0
2012,silver,0.051645,1000000.0,51645.0
2013,silver,0.06940677966101695,767000.0,53235.0
2014,silver,0.08972964169381108,614000.0,55094.0
2015,silver,0.11246930693069307,505000.0,56797.0
2016,silver,0.10513793103448275,551000.0,57931.0
2017,silver,0.10929326047358834,549000.0,60002.0
2018,silver,0.1241600790513834,506000.0,62825.0
2019,silver,0.127287109375,512000.0,65171.0
2020,silver,0.09744931921331317,661000.0,64414.0
2021,silver,0.08798273736128237,811000.0,71354.0
1929,soda-ash,41.853658536585364,20.5,858.0
1930,soda-ash,38.55670103092784,19.4,748.0
1931,soda-ash,36.22093023255814,17.2,623.0
1932,soda-ash,26.89265536723164,17.7,476.0
1933,soda-ash,31.59722222222222,14.4,455.0
1934,soda-ash,33.63057324840764,15.7,528.0
1935,soda-ash,41.94244604316547,13.9,583.0
1936,soda-ash,55.63025210084034,11.9,662.0
1937,soda-ash,57.68,12.5,721.0
1938,soda-ash,49.411764705882355,13.6,672.0
1939,soda-ash,52.81481481481482,13.5,713.0
1940,soda-ash,56.449275362318836,13.8,779.0
1941,soda-ash,70.72992700729927,13.7,969.0
1942,soda-ash,78.40764331210191,15.7,1231.0
1943,soda-ash,87.86982248520711,16.9,1485.0
1944,soda-ash,94.85380116959064,17.1,1622.0
1945,soda-ash,94.7093023255814,17.2,1629.0
1946,soda-ash,91.94285714285714,17.5,1609.0
1947,soda-ash,78.37104072398189,22.1,1732.0
1948,soda-ash,73.99209486166008,25.3,1872.0
1949,soda-ash,79.3913043478261,23.0,1826.0
1950,soda-ash,83.41772151898735,23.7,1977.0
1951,soda-ash,85.47528517110266,26.3,2248.0
1952,soda-ash,87.64044943820225,26.7,2340.0
1953,soda-ash,87.10714285714286,28.0,2439.0
1954,soda-ash,84.98233215547702,28.3,2405.0
1955,soda-ash,95.68773234200744,26.9,2574.0
1956,soda-ash,90.85034013605443,29.4,2671.0
1957,soda-ash,92.26666666666667,30.0,2768.0
1958,soda-ash,92.40802675585284,29.9,2763.0
1959,soda-ash,102.97202797202797,28.6,2945.0
1960,soda-ash,105.66901408450705,28.4,3001.0
1961,soda-ash,109.28571428571429,28.0,3060.0
1962,soda-ash,118.13868613138686,27.4,3237.0
1963,soda-ash,123.78676470588236,27.2,3367.0
1964,soda-ash,135.5893536121673,26.3,3566.0
1965,soda-ash,149.1796875,25.6,3819.0
1966,soda-ash,160.34883720930233,25.8,4137.0
1967,soda-ash,167.06563706563708,25.9,4327.0
1968,soda-ash,206.43171806167402,22.7,4686.0
1969,soda-ash,223.06666666666666,22.5,5019.0
1970,soda-ash,225.56034482758622,23.2,5233.0
1971,soda-ash,239.7008547008547,23.4,5609.0
1972,soda-ash,247.68292682926827,24.6,6093.0
1973,soda-ash,240.17857142857142,28.0,6725.0
1974,soda-ash,193.67292225201075,37.3,7224.0
1975,soda-ash,167.76344086021504,46.5,7801.0
1976,soda-ash,156.75182481751827,54.8,8590.0
1977,soda-ash,158.29145728643215,59.7,9450.0
1978,soda-ash,175.75707154742096,60.1,10563.0
1979,soda-ash,163.93258426966293,71.2,11672.0
1980,soda-ash,126.73737373737374,99.0,12547.0
1981,soda-ash,138.04950495049505,101.0,13943.0
1982,soda-ash,147.83367556468173,97.4,14399.0
